Tweet,Time,Link,Media
Day 120.5: Arrived at Shternberg (Sternberg),2016-07-02 05:55:44.670000,http://wenamethestars.inkleby.com/feature/5502,http://wenamethestars.inkleby.com/static/moon/522.png
Shternberg (Sternberg) is named after Pavel Karlovich (Sternberg) - Russian astronomer (1865 -1920).,2016-07-02 05:56:44.670000,https://en.wikipedia.org/wiki/Sternberg_Astronomical_Institute,
Day 120.8: Arrived at Ohm,2016-07-02 11:16:14.430000,http://wenamethestars.inkleby.com/feature/4417,http://wenamethestars.inkleby.com/static/moon/523.png
Ohm is named after Georg Simon Ohm - German physicist (1789 -1854).,2016-07-02 11:17:14.430000,https://en.wikipedia.org/wiki/Georg_Ohm,
Day 120.9: Arrived at Comrie,2016-07-02 15:29:39.660000,http://wenamethestars.inkleby.com/feature/1279,http://wenamethestars.inkleby.com/static/moon/524.png
Comrie is named after Leslie John Comrie - British astronomer (1893 -1950).,2016-07-02 15:30:39.660000,https://en.wikipedia.org/wiki/Leslie_Comrie,
Day 121.2: Arrived at Healy,2016-07-02 22:14:28.680000,http://wenamethestars.inkleby.com/feature/2397,http://wenamethestars.inkleby.com/static/moon/525.png
Healy is named after Roy Healy - American rocketry scientist (1915 -1968).,2016-07-02 22:15:28.680000,https://en.wikipedia.org/wiki/Roy_Healy,
Day 121.5: Arrived at Parenago,2016-07-03 03:53:24.720000,http://wenamethestars.inkleby.com/feature/4587,http://wenamethestars.inkleby.com/static/moon/526.png
Parenago is named after Pavel Petrovich Parenago - Soviet astronomer (1906 -1960).,2016-07-03 03:54:24.720000,https://en.wikipedia.org/wiki/Pavel_Petrovich_Parenago,
Day 121.8: Arrived at Butlerov,2016-07-03 11:26:52.980000,http://wenamethestars.inkleby.com/feature/934,http://wenamethestars.inkleby.com/static/moon/527.png
Butlerov is named after Aleksandr Mikhailovich Butlerov - Russian chemist (1828 -1886).,2016-07-03 11:27:52.980000,https://en.wikipedia.org/wiki/Alexander_Butlerov,
Day 122.0: Arrived at Alter,2016-07-03 16:17:23.100000,http://wenamethestars.inkleby.com/feature/208,http://wenamethestars.inkleby.com/static/moon/528.png
"Alter is named after Dinsmore Alter - American astronomer, meteorologist (1888 -1968).",2016-07-03 16:18:23.100000,https://en.wikipedia.org/wiki/Dinsmore_Alter,
Day 122.2: Arrived at Pease,2016-07-03 20:54:56.160000,http://wenamethestars.inkleby.com/feature/4628,http://wenamethestars.inkleby.com/static/moon/529.png
Day 122.4: Arrived at Robertson,2016-07-04 02:39:41.580000,http://wenamethestars.inkleby.com/feature/5162,http://wenamethestars.inkleby.com/static/moon/530.png
"Robertson is named after Howard Percy Robertson - American physicist, mathematician (1903 -1961).",2016-07-04 02:40:41.580000,https://en.wikipedia.org/wiki/Howard_P._Robertson,
Day 122.5: Arrived at Berkner,2016-07-04 04:48:55.530000,http://wenamethestars.inkleby.com/feature/702,http://wenamethestars.inkleby.com/static/moon/531.png
Berkner is named after Lloyd Viel Berkner - American geophysicist (1905 -1967).,2016-07-04 04:49:55.530000,https://en.wikipedia.org/wiki/Lloyd_Berkner,
Day 122.7: Arrived at Winlock,2016-07-04 10:40:04.350000,http://wenamethestars.inkleby.com/feature/6561,http://wenamethestars.inkleby.com/static/moon/532.png
Winlock is named after Joseph Winlock - American astronomer (1826 -1875).,2016-07-04 10:41:04.350000,https://en.wikipedia.org/wiki/Joseph_Winlock,
Day 122.9: Arrived at Lacchini,2016-07-04 15:35:46.500000,http://wenamethestars.inkleby.com/feature/3197,http://wenamethestars.inkleby.com/static/moon/533.png
Lacchini is named after Giovanni Lacchini - Italian astronomer (1884 -1967).,2016-07-04 15:36:46.500000,https://en.wikipedia.org/wiki/Giovanni_Battista_Lacchini,
Day 123.1: Arrived at Stefan,2016-07-04 19:17:58.290000,http://wenamethestars.inkleby.com/feature/5687,http://wenamethestars.inkleby.com/static/moon/534.png
Stefan is named after Josef Stefan - Austrian physicist (1835 -1893).,2016-07-04 19:18:58.290000,https://en.wikipedia.org/wiki/Josef_Stefan,
Day 123.3: Arrived at Ellison,2016-07-05 00:34:17.400000,http://wenamethestars.inkleby.com/feature/1770,http://wenamethestars.inkleby.com/static/moon/535.png
Ellison is named after Mervyn Archdall Ellison - Irish -born British astronomer (1909 -1963).,2016-07-05 00:35:17.400000,https://en.wikipedia.org/wiki/Mervyn_A._Ellison,
Day 123.5: Arrived at Zsigmondy,2016-07-05 06:00:11.790000,http://wenamethestars.inkleby.com/feature/6755,http://wenamethestars.inkleby.com/static/moon/536.png
Zsigmondy is named after Richard Adolf Zsigmondy - Austrian chemist; Nobel laureate (1865 -1929).,2016-07-05 06:01:11.790000,https://en.wikipedia.org/wiki/Richard_Adolf_Zsigmondy,
Day 123.8: Arrived at Omar Khayyam,2016-07-05 11:05:31.920000,http://wenamethestars.inkleby.com/feature/4456,http://wenamethestars.inkleby.com/static/moon/537.png
Day 124.0: Arrived at Rynin,2016-07-05 17:11:44.700000,http://wenamethestars.inkleby.com/feature/5246,http://wenamethestars.inkleby.com/static/moon/538.png
Day 124.1: Arrived at Bragg,2016-07-05 19:32:31.470000,http://wenamethestars.inkleby.com/feature/857,http://wenamethestars.inkleby.com/static/moon/539.png
Bragg is named after Sir William Henry Bragg - Australian physicist; Nobel laureate (1862 -1942).,2016-07-05 19:33:31.470000,https://en.wikipedia.org/wiki/William_Henry_Bragg,
Day 124.3: Arrived at Chapman,2016-07-06 01:03:32.040000,http://wenamethestars.inkleby.com/feature/1144,http://wenamethestars.inkleby.com/static/moon/540.png
Day 124.4: Arrived at Cannizzaro,2016-07-06 03:39:50.490000,http://wenamethestars.inkleby.com/feature/1004,http://wenamethestars.inkleby.com/static/moon/541.png
Cannizzaro is named after Stanislao Cannizzaro - Italian chemist (1826 -1910).,2016-07-06 03:40:50.490000,https://en.wikipedia.org/wiki/Stanislao_Cannizzaro,
Day 124.5: Arrived at Poczobutt,2016-07-06 04:46:13.260000,http://wenamethestars.inkleby.com/feature/4770,http://wenamethestars.inkleby.com/static/moon/542.png
Day 124.7: Arrived at Lindblad,2016-07-06 09:20:34.170000,http://wenamethestars.inkleby.com/feature/3409,http://wenamethestars.inkleby.com/static/moon/543.png
Lindblad is named after Bertil Lindblad - Swedish astronomer (1895 -1965).,2016-07-06 09:21:34.170000,https://en.wikipedia.org/wiki/Bertil_Lindblad,
Day 124.9: Arrived at Smoluchowski,2016-07-06 14:50:20.220000,http://wenamethestars.inkleby.com/feature/5607,http://wenamethestars.inkleby.com/static/moon/544.png
Smoluchowski is named after Marian Smoluchowski - Polish physicist (1872 -1917).,2016-07-06 14:51:20.220000,https://en.wikipedia.org/wiki/Marian_Smoluchowski,
Day 125.1: Arrived at Schönfeld,2016-07-06 20:27:57.150000,http://wenamethestars.inkleby.com/feature/5391,http://wenamethestars.inkleby.com/static/moon/545.png
Schönfeld is named after Eduard Schönfeld - German astronomer (1828 -1891).,2016-07-06 20:28:57.150000,https://en.wikipedia.org/wiki/Eduard_Sch%C3%B6nfeld,
Day 125.2: Arrived at Avicenna,2016-07-06 22:37:52.860000,http://wenamethestars.inkleby.com/feature/509,http://wenamethestars.inkleby.com/static/moon/546.png
Day 125.3: Arrived at Lorentz,2016-07-07 00:25:51.600000,http://wenamethestars.inkleby.com/feature/3472,http://wenamethestars.inkleby.com/static/moon/547.png
Lorentz is named after Hendrik Antoon Lorentz - Dutch physicist; Nobel laureate (1853 -1928).,2016-07-07 00:26:51.600000,https://en.wikipedia.org/wiki/List_of_things_named_after_Hendrik_Antoon_Lorentz,
Day 125.4: Arrived at Laue,2016-07-07 02:32:57.030000,http://wenamethestars.inkleby.com/feature/3297,http://wenamethestars.inkleby.com/static/moon/548.png
Laue is named after Max Theodor Felix von Laue - German physicist; Nobel laureate (1879 -1960).,2016-07-07 02:33:57.030000,https://en.wikipedia.org/wiki/Max_von_Laue,
Day 125.5: Arrived at Bell,2016-07-07 05:03:50.130000,http://wenamethestars.inkleby.com/feature/672,http://wenamethestars.inkleby.com/static/moon/549.png
Bell is named after Alexander Graham Bell - Scottish -American inventor (1847 -1922).,2016-07-07 05:04:50.130000,https://en.wikipedia.org/wiki/Alexander_Graham_Bell,
Day 125.6: Arrived at Mees,2016-07-07 07:40:57.090000,http://wenamethestars.inkleby.com/feature/3798,http://wenamethestars.inkleby.com/static/moon/550.png
Mees is named after Charles Edward Kenneth Mees - British -born American photographer (1882 -1960).,2016-07-07 07:41:57.090000,https://en.wikipedia.org/wiki/Kenneth_Mees,
Day 125.9: Arrived at Nernst,2016-07-07 14:24:57.600000,http://wenamethestars.inkleby.com/feature/4217,http://wenamethestars.inkleby.com/static/moon/551.png
Nernst is named after Walther Hermann Nernst - German physical chemist; Nobel laureate (1864 -1941).,2016-07-07 14:25:57.600000,https://en.wikipedia.org/wiki/Walther_Nernst,
Day 126.1: Arrived at McLaughlin,2016-07-07 18:52:07.770000,http://wenamethestars.inkleby.com/feature/3781,http://wenamethestars.inkleby.com/static/moon/552.png
McLaughlin is named after Dean Benjamin McLaughlin - American astronomer (1901 -1965).,2016-07-07 18:53:07.770000,https://en.wikipedia.org/wiki/Dean_Benjamin_McLaughlin,
Day 126.3: Arrived at Paneth,2016-07-08 00:17:38.940000,http://wenamethestars.inkleby.com/feature/4576,http://wenamethestars.inkleby.com/static/moon/553.png
Paneth is named after Friedrich Adolf Paneth - German chemist (1887 -1958).,2016-07-08 00:18:38.940000,https://en.wikipedia.org/wiki/Friedrich_Paneth,
Day 126.5: Arrived at Haber,2016-07-08 05:52:54.480000,http://wenamethestars.inkleby.com/feature/14530,http://wenamethestars.inkleby.com/static/moon/554.png
"Haber is named after Fritz Haber - German -Swiss chemist, Nobel Prize winner 1918 (1868 -1934).",2016-07-08 05:53:54.480000,https://en.wikipedia.org/wiki/Fritz_Haber,
Day 126.6: Arrived at Hermite,2016-07-08 08:11:14.280000,http://wenamethestars.inkleby.com/feature/2471,http://wenamethestars.inkleby.com/static/moon/555.png
Hermite is named after Charles Hermite - French mathematician (1822 -1901).,2016-07-08 08:12:14.280000,https://en.wikipedia.org/wiki/Charles_Hermite,
Day 127.3: Arrived at Drygalski,2016-07-08 23:03:42.570000,http://wenamethestars.inkleby.com/feature/1645,http://wenamethestars.inkleby.com/static/moon/556.png
"Drygalski is named after Erich Dagobert von Drygalski - German geographer, geophysicist (1865 -1949).",2016-07-08 23:04:42.570000,https://en.wikipedia.org/wiki/Erich_von_Drygalski,
Day 127.5: Arrived at Pilâtre,2016-07-09 04:26:15.720000,http://wenamethestars.inkleby.com/feature/4730,http://wenamethestars.inkleby.com/static/moon/557.png
Pilâtre is named after Jean -François Pilâtre de Rozier - French aeronaut (1756 -1785).,2016-07-09 04:27:15.720000,https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Pil%C3%A2tre_de_Rozier,
Day 127.6: Arrived at Catalán,2016-07-09 08:16:45.030000,http://wenamethestars.inkleby.com/feature/1053,http://wenamethestars.inkleby.com/static/moon/558.png
Catalán is named after Miguel Antonio Catalán - Spanish spectroscopist (1894 -1957).,2016-07-09 08:17:45.030000,https://en.wikipedia.org/wiki/Miguel_A._Catal%C3%A1n,
Day 127.8: Arrived at Wright,2016-07-09 12:02:35.700000,http://wenamethestars.inkleby.com/feature/6581,http://wenamethestars.inkleby.com/static/moon/559.png
Wright is named after Frederick Eugene Wright - American petrologist and  astronomer (1877 -1953) and   Thomas Wright  - British philosopher (1711 -1786) and William Hammond Wright - American astronomer (1871 -1959).,2016-07-09 12:03:35.700000,https://en.wikipedia.org/wiki/William_Hammond_Wright,
Day 127.8: Arrived at Pettit,2016-07-09 13:09:26.550000,http://wenamethestars.inkleby.com/feature/4676,http://wenamethestars.inkleby.com/static/moon/560.png
Pettit is named after Edison Pettit - American astronomer (1889 -1962).,2016-07-09 13:10:26.550000,https://en.wikipedia.org/wiki/Edison_Pettit,
Day 128.0: Arrived at Lacus Veris,2016-07-09 16:40:35.580000,http://wenamethestars.inkleby.com/feature/3221,http://wenamethestars.inkleby.com/static/moon/561.png
Day 128.1: Arrived at Nicholson,2016-07-09 19:32:29.130000,http://wenamethestars.inkleby.com/feature/4248,http://wenamethestars.inkleby.com/static/moon/562.png
Nicholson is named after Seth Barnes Nicholson - American astronomer (1891 -1963).,2016-07-09 19:33:29.130000,https://en.wikipedia.org/wiki/Seth_Barnes_Nicholson,
Day 128.2: Arrived at Shaler,2016-07-09 21:23:30.750000,http://wenamethestars.inkleby.com/feature/5461,http://wenamethestars.inkleby.com/static/moon/563.png
"Shaler is named after Nathaniel Southgate Shaler - American geologist, paleontologist (1841 -1906).",2016-07-09 21:24:30.750000,https://en.wikipedia.org/wiki/Nathaniel_Shaler,
Day 128.4: Arrived at Lallemand,2016-07-10 03:22:40.260000,http://wenamethestars.inkleby.com/feature/3246,http://wenamethestars.inkleby.com/static/moon/564.png
Lallemand is named after Andre Lallemand - French astronomer (1904 -1978).,2016-07-10 03:23:40.260000,https://en.wikipedia.org/wiki/Andr%C3%A9_Lallemand,
Day 128.5: Arrived at Lacus Autumni,2016-07-10 05:26:02.850000,http://wenamethestars.inkleby.com/feature/3203,http://wenamethestars.inkleby.com/static/moon/565.png
Day 128.6: Arrived at Schlüter,2016-07-10 07:16:50.340000,http://wenamethestars.inkleby.com/feature/5373,http://wenamethestars.inkleby.com/static/moon/566.png
Schlüter is named after Heinrich Schlüter - German astronomer (1815 -1844).,2016-07-10 07:17:50.340000,https://en.wikipedia.org/wiki/Schl%C3%BCter_(crater),
Day 128.8: Arrived at Hartwig,2016-07-10 12:12:22.950000,http://wenamethestars.inkleby.com/feature/2376,http://wenamethestars.inkleby.com/static/moon/567.png
Hartwig is named after (Carl) Ernst (Albrecht) Hartwig - German astronomer (1851 -1923).,2016-07-10 12:13:22.950000,https://en.wikipedia.org/wiki/Ernst_Hartwig,
Day 129.0: Arrived at Eichstadt,2016-07-10 18:05:27.780000,http://wenamethestars.inkleby.com/feature/1735,http://wenamethestars.inkleby.com/static/moon/568.png
"Eichstadt is named after Lorentz Eichstadt - German mathematician, astronomer (1596 -1660).",2016-07-10 18:06:27.780000,https://en.wikipedia.org/wiki/Lorentz_Eichstadt,
Day 129.2: Arrived at Krasnov,2016-07-10 22:33:36.630000,http://wenamethestars.inkleby.com/feature/3115,http://wenamethestars.inkleby.com/static/moon/569.png
Krasnov is named after Aleksander V. Krasnov - Russian astronomer (1866 -1907).,2016-07-10 22:34:36.630000,"https://en.wikipedia.org/wiki/List_of_craters_on_the_Moon,_G%E2%80%93K",
Day 129.5: Arrived at Vallis Bouvard,2016-07-11 04:16:28.200000,http://wenamethestars.inkleby.com/feature/6293,http://wenamethestars.inkleby.com/static/moon/570.png
"Vallis Bouvard is named after Alexis Bouvard - French astronomer, mathematician (1767 -1843).",2016-07-11 04:17:28.200000,https://en.wikipedia.org/wiki/Alexis_Bouvard,
Day 129.6: Arrived at Baade,2016-07-11 06:45:08.640000,http://wenamethestars.inkleby.com/feature/529,http://wenamethestars.inkleby.com/static/moon/571.png
Baade is named after Wilhelm Heinrich Walter Baade - American astronomer (1893 -1960).,2016-07-11 06:46:08.640000,https://en.wikipedia.org/wiki/Walter_Baade,
Day 129.8: Arrived at Yakovkin,2016-07-11 12:42:14.850000,http://wenamethestars.inkleby.com/feature/6626,http://wenamethestars.inkleby.com/static/moon/572.png
Yakovkin is named after A. A. Yakovkin - Soviet astronomer (1887 -1974).,2016-07-11 12:43:14.850000,https://en.wikipedia.org/wiki/Avenir_Aleksandrovich_Yakovkin,
Day 130.0: Arrived at Vallis Baade,2016-07-11 17:46:06.870000,http://wenamethestars.inkleby.com/feature/6291,http://wenamethestars.inkleby.com/static/moon/573.png
Day 130.5: Arrived at Le Gentil,2016-07-12 04:43:28.110000,http://wenamethestars.inkleby.com/feature/3311,http://wenamethestars.inkleby.com/static/moon/574.png
Day 130.8: Arrived at Ibn Bajja,2016-07-12 11:22:06.960000,http://wenamethestars.inkleby.com/feature/14534,http://wenamethestars.inkleby.com/static/moon/575.png
Day 131.1: Arrived at Aepinus,2016-07-12 19:51:17.100000,http://wenamethestars.inkleby.com/feature/14523,http://wenamethestars.inkleby.com/static/moon/576.png
Day 131.2: Arrived at Lenard,2016-07-12 21:39:30.960000,http://wenamethestars.inkleby.com/feature/14503,http://wenamethestars.inkleby.com/static/moon/577.png
"Lenard is named after Philipp Edward Anton Lenard - German physicist, 1905 Nobel Prize winner for physics (1862 -1947).",2016-07-12 21:40:30.960000,https://en.wikipedia.org/wiki/Philipp_Lenard,
Day 131.3: Arrived at Lovelace,2016-07-12 23:52:31.530000,http://wenamethestars.inkleby.com/feature/3488,http://wenamethestars.inkleby.com/static/moon/578.png
"Lovelace is named after William Randolph, II Lovelace - American doctor, space scientist (1907 -1965).",2016-07-12 23:53:31.530000,https://en.wikipedia.org/wiki/William_Randolph_Lovelace_II,
Day 131.5: Arrived at Froelich,2016-07-13 03:50:12.930000,http://wenamethestars.inkleby.com/feature/2030,http://wenamethestars.inkleby.com/static/moon/579.png
Froelich is named after Jack Edward (Froehlich) Froelich - American rocket scientist (1921 -1967).,2016-07-13 03:51:12.930000,https://en.wikipedia.org/wiki/Jack_Froehlich,
Day 133.3: Arrived at Cabeus,2016-07-15 00:27:24.120000,http://wenamethestars.inkleby.com/feature/953,http://wenamethestars.inkleby.com/static/moon/580.png
"Cabeus is named after Cabeo, Niccolo Cabeus - Italian astronomer (1586 -1650).",2016-07-15 00:28:24.120000,https://en.wikipedia.org/wiki/Cabeus_(crater),
Day 134.8: Arrived at Rozhdestvenskiy,2016-07-16 12:41:52.260000,http://wenamethestars.inkleby.com/feature/5207,http://wenamethestars.inkleby.com/static/moon/581.png
Day 135.7: Arrived at Poinsot,2016-07-17 09:53:42.540000,http://wenamethestars.inkleby.com/feature/4776,http://wenamethestars.inkleby.com/static/moon/582.png
